"","Age","Gender","Session","Trial","Advisor","stm_Coh","stm_Dir","Decicion_1","Confidence_1","RT_1","Accuracy_1","Score_1","Score_2","Decision_2","Confidence_2","RT_2","Accuracy_2","avd_Decision","adv_Confidence","adv_Accuracy","Subject_ID"
"1508",23,1,1,68,2,0.054622,0,0,-0.6,898,1,68,82,0,-0.7,3428,1,0,-0.6,1,7
"1509",23,1,1,69,2,0.054622,0,1,0.7,816,0,2,2,1,0.7,2591,0,0,-0.8,1,7
"1510",23,1,1,70,2,0.054622,1,1,0.7,920,1,82,98,1,0.9,2730,1,1,0.9,1,7
"1511",23,1,1,71,2,0.054622,1,1,0.6,810,1,68,92,1,0.8,2603,1,1,0.9,1,7
"1512",23,1,1,72,2,0.054622,1,1,0.7,509,1,82,82,1,0.7,1884,1,1,0.7,1,7
"1513",23,1,1,73,2,0.054622,1,0,-0.6,763,0,28,68,1,0.6,2774,1,1,0.6,1,7
"1514",23,1,1,74,2,0.054622,0,0,-0.6,702,1,68,92,0,-0.8,2527,1,0,-0.8,1,7
"1515",23,1,1,75,2,0.054622,0,0,-0.6,370,1,68,98,0,-0.9,2690,1,0,-1,1,7
"1516",23,1,1,76,2,0.054622,0,0,-0.6,2064,1,68,82,0,-0.7,3839,1,0,-0.8,1,7
"1517",23,1,1,77,2,0.054622,0,0,-0.9,1313,1,98,100,0,-1,3043,1,0,-0.7,1,7
"1518",23,1,1,78,2,0.054622,0,0,-0.6,518,1,68,92,0,-0.8,2598,1,0,-0.7,1,7
"1519",23,1,1,79,2,0.054622,1,1,0.8,923,1,92,100,1,1,2673,1,1,1,1,7
"1520",23,1,1,80,2,0.054622,0,0,-0.7,625,1,82,100,0,-1,2710,1,0,-0.9,1,7
"1521",23,1,1,81,2,0.054622,1,1,0.8,1330,1,92,100,1,1,3250,1,1,0.9,1,7
"1522",23,1,1,82,2,0.054622,0,1,0.6,961,0,28,2,1,0.7,2801,0,1,0.6,0,7
"1523",23,1,1,83,2,0.054622,0,0,-0.6,1261,1,68,28,1,0.6,4742,0,1,0.6,0,7
"1524",23,1,1,84,2,0.054622,1,0,-0.6,1625,0,28,28,0,-0.6,3170,0,0,-0.6,0,7
"1525",23,1,1,85,2,0.054622,0,0,-0.8,651,1,92,98,0,-0.9,2556,1,0,-0.7,1,7
"1526",23,1,1,86,2,0.054622,0,0,-0.8,851,1,92,92,0,-0.8,2441,1,0,-0.7,1,7
"1527",23,1,1,87,2,0.054622,1,1,0.9,1064,1,98,98,1,0.9,2729,1,0,-0.6,0,7
"1528",23,1,1,88,2,0.054622,1,1,0.6,781,1,68,68,1,0.6,2586,1,0,-0.6,0,7
"1529",23,1,1,89,2,0.054622,0,1,0.7,720,0,2,-28,1,0.8,2960,0,1,0.7,0,7
"1530",23,1,1,90,2,0.054622,0,0,-0.8,780,1,92,92,0,-0.8,2365,1,0,-0.8,1,7
"1531",23,1,1,91,2,0.054622,0,0,-0.6,405,1,68,82,0,-0.7,2125,1,0,-0.7,1,7
"1532",23,1,1,92,2,0.054622,0,0,-0.6,607,1,68,82,0,-0.7,2272,1,0,-0.7,1,7
"1533",23,1,1,93,2,0.054622,0,0,-0.7,641,1,82,92,0,-0.8,2461,1,0,-0.9,1,7
"1534",23,1,1,94,2,0.054622,1,1,0.8,726,1,92,98,1,0.9,2836,1,1,0.6,1,7
"1535",23,1,1,95,2,0.054622,1,0,-0.7,757,0,2,2,0,-0.7,3932,0,1,0.9,1,7
"1536",23,1,1,96,2,0.054622,0,1,0.7,940,0,2,28,1,0.6,2925,0,0,-0.9,1,7
"1537",23,1,1,97,2,0.054622,1,0,-0.6,1585,0,28,68,1,0.6,3300,1,1,1,1,7
"1538",23,1,1,98,2,0.054622,1,1,0.7,800,1,82,92,1,0.8,2680,1,1,0.9,1,7
"1539",23,1,1,99,2,0.054622,1,1,0.8,642,1,92,92,1,0.8,2272,1,0,-0.6,0,7
"1540",23,1,1,100,2,0.054622,1,1,0.8,797,1,92,98,1,0.9,2687,1,1,0.7,1,7
"1541",23,1,1,101,2,0.054622,0,0,-0.6,503,1,68,92,0,-0.8,2394,1,0,-1,1,7
"1542",23,1,1,102,2,0.054622,0,0,-1,2662,1,100,100,0,-1,4052,1,0,-1,1,7
"1543",23,1,1,103,2,0.054622,1,1,0.9,1033,1,98,100,1,1,2893,1,1,1,1,7
"1544",23,1,1,104,2,0.054622,0,0,-0.9,896,1,98,98,0,-0.9,2351,1,0,-0.9,1,7
"1545",23,1,1,105,2,0.054622,1,1,0.9,1065,1,98,100,1,1,2860,1,1,0.8,1,7
"1546",23,1,1,106,2,0.054622,0,0,-0.7,561,1,82,92,0,-0.8,2321,1,0,-0.7,1,7
"1547",23,1,1,107,2,0.054622,0,0,-0.7,668,1,82,92,0,-0.8,2633,1,0,-0.8,1,7
"1548",23,1,1,108,2,0.054622,1,1,0.9,928,1,98,98,1,0.9,3083,1,0,-0.6,0,7
"1549",23,1,1,109,2,0.054622,0,0,-0.6,1438,1,68,82,0,-0.7,3168,1,0,-0.9,1,7
"1550",23,1,1,110,2,0.054622,0,0,-0.6,532,1,68,68,0,-0.6,1957,1,0,-0.9,1,7
"1551",23,1,1,111,2,0.054622,1,1,0.7,621,1,82,68,1,0.6,2941,1,0,-0.7,0,7
"1552",23,1,1,112,2,0.054622,1,1,0.6,651,1,68,68,1,0.6,2236,1,0,-0.7,0,7
"1553",23,1,1,113,2,0.054622,1,0,-0.7,677,0,2,28,0,-0.6,3102,0,1,1,1,7
"1554",23,1,1,114,2,0.054622,1,1,0.9,1024,1,98,100,1,1,2709,1,1,0.8,1,7
"1555",23,1,1,115,2,0.054622,0,0,-0.6,1277,1,68,92,0,-0.8,3237,1,0,-1,1,7
"1556",23,1,1,116,2,0.054622,0,1,0.8,903,0,-28,-28,1,0.8,3293,0,0,-0.8,1,7
"1557",23,1,1,117,2,0.054622,0,0,-1,942,1,100,100,0,-1,4367,1,0,-1,1,7
"1558",23,1,1,118,2,0.054622,1,1,1,1225,1,100,100,1,1,2750,1,0,-0.8,0,7
"1559",23,1,1,119,2,0.054622,1,0,-0.8,827,0,-28,-28,0,-0.8,2307,0,1,0.7,1,7
"1560",23,1,1,120,2,0.054622,1,1,0.6,656,1,68,92,1,0.8,2641,1,1,1,1,7
"1561",23,1,2,121,1,0.054622,1,1,0.7,2433,1,82,92,1,0.8,4303,1,1,0.7,1,7
"1562",23,1,2,122,1,0.054622,0,0,-0.7,643,1,82,68,0,-0.6,2318,1,1,0.8,0,7
"1563",23,1,2,123,1,0.054622,1,1,0.7,723,1,82,82,1,0.7,3018,1,0,-0.9,0,7
"1564",23,1,2,124,1,0.054622,0,1,0.8,1259,0,-28,-28,1,0.8,2929,0,0,-0.8,1,7
"1565",23,1,2,125,1,0.054622,1,0,-0.6,669,0,28,28,0,-0.6,2139,0,1,0.6,1,7
"1566",23,1,2,126,1,0.054622,0,0,-0.6,463,1,68,92,0,-0.8,2333,1,0,-1,1,7
"1567",23,1,2,127,1,0.054622,0,0,-0.7,1229,1,82,92,0,-0.8,3099,1,0,-1,1,7
"1568",23,1,2,128,1,0.054622,1,1,0.7,639,1,82,100,1,1,2590,1,1,0.9,1,7
"1569",23,1,2,129,1,0.054622,1,1,0.6,374,1,68,92,1,0.8,2309,1,1,0.7,1,7
"1570",23,1,2,130,1,0.054622,1,1,0.6,2383,1,68,68,1,0.6,3983,1,0,-0.7,0,7
"1571",23,1,2,131,1,0.054622,1,1,0.6,1622,1,68,92,1,0.8,3607,1,1,0.9,1,7
"1572",23,1,2,132,1,0.054622,0,0,-0.7,874,1,82,68,0,-0.6,2529,1,1,0.6,0,7
"1573",23,1,2,133,1,0.054622,1,1,0.6,434,1,68,68,1,0.6,2064,1,0,-0.8,0,7
"1574",23,1,2,134,1,0.054622,0,1,0.6,483,0,28,-28,1,0.8,2418,0,1,0.9,0,7
"1575",23,1,2,135,1,0.054622,0,0,-0.6,1171,1,68,28,1,0.6,2901,0,1,0.6,0,7
"1576",23,1,2,136,1,0.054622,0,0,-0.8,966,1,92,92,0,-0.8,2597,1,1,0.9,0,7
"1577",23,1,2,137,1,0.054622,1,1,0.6,2034,1,68,68,1,0.6,4819,1,1,1,1,7
"1578",23,1,2,138,1,0.054622,1,1,1,990,1,100,100,1,1,4916,1,0,-0.7,0,7
"1579",23,1,2,139,1,0.054622,0,1,0.7,597,0,2,28,1,0.6,2447,0,0,-1,1,7
"1580",23,1,2,140,1,0.054622,1,1,0.6,524,1,68,68,1,0.6,1859,1,1,0.6,1,7
"1581",23,1,2,141,1,0.054622,0,0,-1,1004,1,100,100,0,-1,4784,1,0,-0.8,1,7
"1582",23,1,2,142,1,0.054622,0,0,-0.6,612,1,68,82,0,-0.7,2437,1,0,-0.9,1,7
"1583",23,1,2,143,1,0.054622,1,1,0.8,659,1,92,92,1,0.8,2269,1,1,0.8,1,7
"1584",23,1,2,144,1,0.054622,0,0,-1,1053,1,100,100,0,-1,2383,1,1,1,0,7
"1585",23,1,2,145,1,0.054622,1,0,-0.6,660,0,28,2,0,-0.7,2375,0,0,-0.7,0,7
"1586",23,1,2,146,1,0.054622,0,0,-1,1091,1,100,100,0,-1,2702,1,0,-0.9,1,7
"1587",23,1,2,147,1,0.054622,1,1,0.6,399,1,68,68,1,0.6,1959,1,1,0.6,1,7
"1588",23,1,2,148,1,0.054622,0,0,-0.9,752,1,98,98,0,-0.9,2192,1,1,0.8,0,7
"1589",23,1,2,149,1,0.054622,1,1,0.7,557,1,82,68,1,0.6,2542,1,0,-0.8,0,7
"1590",23,1,2,150,1,0.054622,0,1,0.6,1711,0,28,68,0,-0.6,3631,1,0,-1,1,7
"1591",23,1,2,151,1,0.054622,0,0,-0.7,582,1,82,82,0,-0.7,2152,1,0,-0.7,1,7
"1592",23,1,2,152,1,0.054622,0,0,-0.6,400,1,68,68,0,-0.6,4865,1,0,-0.6,1,7
"1593",23,1,2,153,1,0.054622,0,1,0.6,1306,0,28,2,1,0.7,3036,0,1,0.7,0,7
"1594",23,1,2,154,1,0.054622,1,0,-0.6,1306,0,28,28,0,-0.6,2762,0,0,-0.7,0,7
"1595",23,1,2,155,1,0.054622,0,1,0.6,773,0,28,28,1,0.6,2308,0,0,-0.7,1,7
"1596",23,1,2,156,1,0.054622,0,0,-0.7,751,1,82,82,0,-0.7,2241,1,0,-0.8,1,7
"1597",23,1,2,157,1,0.054622,1,0,-0.7,517,0,2,28,0,-0.6,2267,0,1,0.6,1,7
"1598",23,1,2,158,1,0.054622,0,1,0.6,713,0,28,2,1,0.7,2413,0,1,1,0,7
"1599",23,1,2,159,1,0.054622,1,0,-0.7,404,0,2,2,0,-0.7,2244,0,0,-0.7,0,7
"1600",23,1,2,160,1,0.054622,1,0,-0.6,566,0,28,2,0,-0.7,2366,0,0,-0.9,0,7
"1601",23,1,2,161,1,0.054622,0,0,-0.6,345,1,68,68,0,-0.6,1880,1,1,0.7,0,7
"1602",23,1,2,162,1,0.054622,1,1,1,3995,1,100,100,1,1,7901,1,0,-0.8,0,7
"1603",23,1,2,163,1,0.054622,1,1,0.8,486,1,92,92,1,0.8,2111,1,1,0.7,1,7
"1604",23,1,2,164,1,0.054622,1,1,0.9,656,1,98,98,1,0.9,2006,1,0,-0.7,0,7
"1605",23,1,2,165,1,0.054622,0,0,-0.9,793,1,98,98,0,-0.9,2333,1,1,0.7,0,7
"1606",23,1,2,166,1,0.054622,1,1,0.6,587,1,68,82,1,0.7,2517,1,1,0.9,1,7
"1607",23,1,2,167,1,0.054622,0,1,0.6,562,0,28,28,1,0.6,1902,0,0,-0.7,1,7
"1608",23,1,2,168,1,0.054622,1,1,0.7,900,1,82,82,1,0.7,2580,1,0,-1,0,7
"1609",23,1,2,169,1,0.054622,1,0,-0.7,552,0,2,2,0,-0.7,2182,0,1,0.7,1,7
"1610",23,1,2,170,1,0.054622,1,1,1,888,1,100,100,1,1,2389,1,1,1,1,7
"1611",23,1,2,171,1,0.054622,0,1,0.7,752,0,2,-28,1,0.8,2587,0,1,0.9,0,7
"1612",23,1,2,172,1,0.054622,1,1,0.9,879,1,98,98,1,0.9,2679,1,0,-1,0,7
"1613",23,1,2,173,1,0.054622,0,0,-0.6,563,1,68,68,0,-0.6,2158,1,0,-0.6,1,7
"1614",23,1,2,174,1,0.054622,1,1,0.6,432,1,68,28,0,-0.6,2297,0,0,-0.7,0,7
"1615",23,1,2,175,1,0.054622,0,1,0.7,746,0,2,28,1,0.6,2636,0,0,-0.9,1,7
"1616",23,1,2,176,1,0.054622,0,0,-0.6,409,1,68,68,0,-0.6,2129,1,0,-1,1,7
"1617",23,1,2,177,1,0.054622,1,1,1,1030,1,100,100,1,1,2585,1,1,0.8,1,7
"1618",23,1,2,178,1,0.054622,0,1,0.6,2461,0,28,68,0,-0.6,4677,1,0,-0.8,1,7
"1619",23,1,2,179,1,0.054622,0,0,-1,1119,1,100,100,0,-1,2709,1,0,-0.6,1,7
"1620",23,1,2,180,1,0.054622,1,1,1,963,1,100,100,1,1,2548,1,0,-0.6,0,7
"1621",23,1,2,181,1,0.054622,1,1,1,1027,1,100,100,1,1,2622,1,0,-0.6,0,7
"1622",23,1,2,182,1,0.054622,1,1,1,1079,1,100,100,1,1,2704,1,1,0.8,1,7
"1623",23,1,2,183,1,0.054622,1,1,1,1015,1,100,100,1,1,2535,1,1,0.9,1,7
"1624",23,1,2,184,1,0.054622,1,1,1,1045,1,100,100,1,1,3180,1,1,1,1,7
"1625",23,1,2,185,1,0.054622,0,0,-0.9,1053,1,98,98,0,-0.9,3268,1,0,-1,1,7
"1626",23,1,2,186,1,0.054622,1,1,0.9,955,1,98,98,1,0.9,2370,1,0,-0.8,0,7
"1627",23,1,2,187,1,0.054622,0,0,-0.9,1362,1,98,98,0,-0.9,2907,1,1,0.9,0,7
"1628",23,1,2,188,1,0.054622,1,1,0.6,426,1,68,68,1,0.6,2655,1,0,-0.6,0,7
"1629",23,1,2,189,1,0.054622,0,0,-1,878,1,100,100,0,-1,2687,1,0,-1,1,7
"1630",23,1,2,190,1,0.054622,0,1,0.7,592,0,2,2,1,0.7,2142,0,1,0.6,0,7
"1631",23,1,2,191,1,0.054622,1,1,0.9,767,1,98,98,1,0.9,2592,1,1,1,1,7
"1632",23,1,2,192,1,0.054622,1,1,1,1041,1,100,100,1,1,2386,1,1,0.9,1,7
"1633",23,1,2,193,1,0.054622,0,0,-1,1171,1,100,100,0,-1,2941,1,1,1,0,7
"1634",23,1,2,194,1,0.054622,0,0,-1,953,1,100,100,0,-1,3848,1,1,0.7,0,7
"1635",23,1,2,195,1,0.054622,0,0,-0.9,1046,1,98,98,0,-0.9,6116,1,1,1,0,7
"1636",23,1,2,196,1,0.054622,0,0,-1,933,1,100,100,0,-1,2573,1,0,-0.8,1,7
"1637",23,1,2,197,1,0.054622,0,0,-1,1105,1,100,100,0,-1,2776,1,0,-0.9,1,7
"1638",23,1,2,198,1,0.054622,1,1,0.9,788,1,98,98,1,0.9,2333,1,1,0.6,1,7
"1639",23,1,2,199,1,0.054622,1,1,0.7,642,1,82,82,1,0.7,2112,1,1,1,1,7
"1640",23,1,2,200,1,0.054622,1,1,0.7,644,1,82,82,1,0.7,2769,1,0,-0.9,0,7
"1641",23,1,2,201,1,0.054622,0,0,-1,968,1,100,100,0,-1,2638,1,1,0.8,0,7
"1642",23,1,2,202,1,0.054622,0,0,-1,1027,1,100,100,0,-1,2367,1,0,-0.8,1,7
"1643",23,1,2,203,1,0.054622,0,0,-1,1119,1,100,100,0,-1,2664,1,1,0.7,0,7
"1644",23,1,2,204,1,0.054622,0,0,-1,1471,1,100,100,0,-1,3076,1,0,-0.9,1,7
"1645",23,1,2,205,1,0.054622,0,0,-0.9,920,1,98,98,0,-0.9,2511,1,1,0.6,0,7
"1646",23,1,2,206,1,0.054622,0,0,-1,949,1,100,100,0,-1,2484,1,0,-1,1,7
"1647",23,1,2,207,1,0.054622,1,1,0.6,547,1,68,68,1,0.6,2132,1,0,-0.6,0,7
"1648",23,1,2,208,1,0.054622,1,1,1,825,1,100,100,1,1,2170,1,1,0.8,1,7
"1649",23,1,2,209,1,0.054622,1,1,0.7,625,1,82,68,1,0.6,2200,1,0,-0.6,0,7
"1650",23,1,2,210,1,0.054622,0,0,-0.8,802,1,92,82,0,-0.7,3817,1,1,0.9,0,7
"1651",23,1,2,211,1,0.054622,0,0,-0.9,880,1,98,98,0,-0.9,2435,1,0,-0.8,1,7
"1652",23,1,2,212,1,0.054622,1,1,1,856,1,100,100,1,1,2209,1,0,-1,0,7
"1653",23,1,2,213,1,0.054622,1,1,1,935,1,100,100,1,1,2520,1,0,-0.9,0,7
"1654",23,1,2,214,1,0.054622,1,1,0.6,504,1,68,82,1,0.7,3064,1,1,0.9,1,7
"1655",23,1,2,215,1,0.054622,0,0,-0.6,474,1,68,68,0,-0.6,1824,1,0,-0.6,1,7
"1656",23,1,2,216,1,0.054622,1,1,0.9,890,1,98,98,1,0.9,2385,1,1,0.8,1,7
"1657",23,1,2,217,1,0.054622,1,1,0.8,824,1,92,98,1,0.9,2594,1,1,0.9,1,7
"1658",23,1,2,218,1,0.054622,0,0,-1,1067,1,100,100,0,-1,2672,1,0,-1,1,7
"1659",23,1,2,219,1,0.054622,1,1,0.9,773,1,98,98,1,0.9,2393,1,0,-0.7,0,7
"1660",23,1,2,220,1,0.054622,1,1,1,1224,1,100,100,1,1,2799,1,0,-0.7,0,7
"1661",23,1,2,221,1,0.054622,1,1,0.7,541,1,82,92,1,0.8,2247,1,0,-0.8,0,7
"1662",23,1,2,222,1,0.054622,1,1,1,994,1,100,100,1,1,2644,1,1,0.6,1,7
"1663",23,1,2,223,1,0.054622,0,0,-1,1147,1,100,100,0,-1,2707,1,1,1,0,7
"1664",23,1,2,224,1,0.054622,1,1,0.6,1115,1,68,68,1,0.6,2735,1,1,0.6,1,7
"1665",23,1,2,225,1,0.054622,1,1,1,2253,1,100,100,1,1,3788,1,1,1,1,7
"1666",23,1,2,226,1,0.054622,0,0,-0.8,826,1,92,98,0,-0.9,2716,1,0,-0.9,1,7
"1667",23,1,2,227,1,0.054622,0,0,-1,984,1,100,100,0,-1,2624,1,0,-0.6,1,7
"1668",23,1,2,228,1,0.054622,0,0,-1,1065,1,100,100,0,-1,2650,1,0,-0.9,1,7
"1669",23,1,2,229,1,0.054622,0,0,-1,1078,1,100,100,0,-1,3879,1,1,0.7,0,7
"1670",23,1,2,230,1,0.054622,1,0,-0.6,573,0,28,28,0,-0.6,2463,0,1,0.6,1,7
"1671",23,1,2,231,1,0.054622,0,1,0.6,1098,0,28,2,1,0.7,3113,0,1,0.7,0,7
"1672",23,1,2,232,1,0.054622,0,0,-1,1082,1,100,100,0,-1,2667,1,1,0.8,0,7
"1673",23,1,2,233,1,0.054622,0,0,-0.9,907,1,98,98,0,-0.9,2567,1,0,-0.6,1,7
"1674",23,1,2,234,1,0.054622,0,0,-1,1111,1,100,100,0,-1,2837,1,1,0.8,0,7
"1675",23,1,2,235,1,0.054622,1,0,-0.6,456,0,28,28,0,-0.6,2231,0,1,1,1,7
"1676",23,1,2,236,1,0.054622,1,1,0.7,515,1,82,92,1,0.8,2265,1,1,0.8,1,7
"1677",23,1,2,237,1,0.054622,1,1,0.7,518,1,82,92,1,0.8,2734,1,1,0.7,1,7
"1678",23,1,2,238,1,0.054622,0,0,-0.9,913,1,98,98,0,-0.9,3253,1,1,0.8,0,7
"1679",23,1,2,239,1,0.054622,0,0,-1,1066,1,100,100,0,-1,2641,1,0,-0.6,1,7
"1680",23,1,2,240,1,0.054622,1,1,0.8,598,1,92,92,1,0.8,2168,1,0,-0.9,0,7
"1681",20,1,1,1,1,0.049808,0,0,-1,1666,1,100,100,0,-1,4336,1,0,-0.8,1,8
"1682",20,1,1,2,1,0.049808,1,1,1,1751,1,100,82,1,0.7,6696,1,0,-1,0,8
"1683",20,1,1,3,1,0.049808,0,0,-0.8,1519,1,92,92,0,-0.8,3049,1,0,-0.6,1,8
"1684",20,1,1,4,1,0.049808,0,1,0.8,1221,0,-28,-28,1,0.8,3924,0,0,-0.6,1,8
"1685",20,1,1,5,1,0.049808,1,1,0.7,1436,1,82,82,1,0.7,2896,1,0,-0.9,0,8
"1686",20,1,1,6,1,0.049808,0,1,0.7,885,0,2,-28,1,0.8,2835,0,1,0.9,0,8
"1687",20,1,1,7,1,0.049808,0,0,-0.8,1127,1,92,92,0,-0.8,2757,1,1,0.9,0,8
"1688",20,1,1,8,1,0.049808,1,1,1,1655,1,100,100,1,1,3090,1,1,0.6,1,8
"1689",20,1,1,9,1,0.049808,0,1,0.8,1161,0,-28,-28,1,0.8,4281,0,1,0.6,0,8
"1690",20,1,1,10,1,0.049808,1,1,0.8,1190,1,92,92,1,0.8,2975,1,1,0.7,1,8
"1691",20,1,1,11,1,0.049808,1,1,0.9,1289,1,98,98,1,0.9,3249,1,1,0.6,1,8
"1692",20,1,1,12,1,0.049808,0,1,0.7,823,0,2,2,1,0.7,2238,0,1,0.7,0,8
"1693",20,1,1,13,1,0.049808,0,1,0.6,678,0,28,68,0,-0.6,2893,1,0,-0.8,1,8
"1694",20,1,1,14,1,0.049808,1,1,1,1928,1,100,100,1,1,4993,1,1,1,1,8
"1695",20,1,1,15,1,0.049808,1,1,0.9,1047,1,98,98,1,0.9,3017,1,1,0.6,1,8
"1696",20,1,1,16,1,0.049808,0,1,0.7,944,0,2,2,1,0.7,2259,0,0,-0.6,1,8
"1697",20,1,1,17,1,0.049808,1,1,1,1174,1,100,100,1,1,3335,1,1,1,1,8
"1698",20,1,1,18,1,0.049808,0,0,-0.7,784,1,82,82,0,-0.7,2689,1,0,-0.6,1,8
"1699",20,1,1,19,1,0.049808,1,1,1,1416,1,100,100,1,1,3521,1,1,0.6,1,8
"1700",20,1,1,20,1,0.049808,1,1,0.9,1564,1,98,98,1,0.9,3429,1,0,-0.8,0,8
"1701",20,1,1,21,1,0.049808,0,1,0.8,1431,0,-28,-28,1,0.8,3061,0,1,0.6,0,8
"1702",20,1,1,22,1,0.049808,0,0,-0.6,1476,1,68,82,0,-0.7,3377,1,0,-1,1,8
"1703",20,1,1,23,1,0.049808,1,1,1,1414,1,100,100,1,1,3124,1,1,0.9,1,8
"1704",20,1,1,24,1,0.049808,0,1,0.7,1028,0,2,-28,1,0.8,2793,0,1,1,0,8
"1705",20,1,1,25,1,0.049808,1,1,0.8,918,1,92,92,1,0.8,2558,1,0,-0.7,0,8
"1706",20,1,1,26,1,0.049808,1,1,1,2052,1,100,100,1,1,3897,1,1,0.9,1,8
"1707",20,1,1,27,1,0.049808,1,1,1,1358,1,100,100,1,1,2994,1,1,1,1,8
"1708",20,1,1,28,1,0.049808,0,0,-0.6,606,1,68,82,0,-0.7,2431,1,0,-1,1,8
"1709",20,1,1,29,1,0.049808,0,1,0.6,662,0,28,28,1,0.6,2912,0,0,-1,1,8
"1710",20,1,1,30,1,0.049808,1,1,0.7,736,1,82,92,1,0.8,2596,1,1,0.8,1,8
"1711",20,1,1,31,1,0.049808,0,0,-0.8,1220,1,92,92,0,-0.8,2770,1,0,-0.8,1,8
"1712",20,1,1,32,1,0.049808,0,1,0.7,844,0,2,2,1,0.7,2659,0,1,0.7,0,8
"1713",20,1,1,33,1,0.049808,0,1,0.6,615,0,28,2,1,0.7,2430,0,1,0.8,0,8
"1714",20,1,1,34,1,0.049808,1,1,1,1418,1,100,100,1,1,3043,1,1,0.9,1,8
"1715",20,1,1,35,1,0.049808,1,1,1,1308,1,100,100,1,1,3268,1,1,1,1,8
"1716",20,1,1,36,1,0.049808,1,1,1,1444,1,100,100,1,1,3139,1,1,0.9,1,8
"1717",20,1,1,37,1,0.049808,1,1,1,1775,1,100,100,1,1,3395,1,1,1,1,8
"1718",20,1,1,38,1,0.049808,1,1,1,1252,1,100,100,1,1,2902,1,0,-0.9,0,8
"1719",20,1,1,39,1,0.049808,0,0,-0.7,733,1,82,82,0,-0.7,2953,1,0,-0.7,1,8
"1720",20,1,1,40,1,0.049808,0,0,-0.7,804,1,82,92,0,-0.8,3079,1,0,-0.7,1,8
"1721",20,1,1,41,1,0.049808,0,0,-0.8,1163,1,92,92,0,-0.8,3403,1,0,-1,1,8
"1722",20,1,1,42,1,0.049808,0,0,-1,1113,1,100,100,0,-1,2739,1,0,-0.6,1,8
"1723",20,1,1,43,1,0.049808,0,0,-1,1220,1,100,100,0,-1,2870,1,0,-1,1,8
"1724",20,1,1,44,1,0.049808,1,1,1,1202,1,100,100,1,1,2822,1,1,1,1,8
"1725",20,1,1,45,1,0.049808,0,0,-0.8,964,1,92,92,0,-0.8,2654,1,0,-0.9,1,8
"1726",20,1,1,46,1,0.049808,1,0,-0.8,907,0,-28,2,0,-0.7,2882,0,1,0.8,1,8
"1727",20,1,1,47,1,0.049808,1,0,-0.6,542,0,28,28,0,-0.6,2643,0,1,0.7,1,8
"1728",20,1,1,48,1,0.049808,0,0,-0.9,984,1,98,100,0,-1,3259,1,0,-0.9,1,8
"1729",20,1,1,49,1,0.049808,1,1,0.6,534,1,68,2,0,-0.7,3189,0,0,-1,0,8
"1730",20,1,1,50,1,0.049808,1,1,0.8,1034,1,92,98,1,0.9,4209,1,1,0.6,1,8
"1731",20,1,1,51,1,0.049808,1,1,1,1387,1,100,100,1,1,3307,1,0,-0.8,0,8
"1732",20,1,1,52,1,0.049808,0,0,-0.7,997,1,82,82,0,-0.7,2628,1,1,0.7,0,8
"1733",20,1,1,53,1,0.049808,1,1,1,1150,1,100,100,1,1,2805,1,1,0.8,1,8
"1734",20,1,1,54,1,0.049808,1,1,1,1349,1,100,100,1,1,3014,1,1,1,1,8
"1735",20,1,1,55,1,0.049808,1,1,1,1236,1,100,100,1,1,3021,1,1,0.9,1,8
"1736",20,1,1,56,1,0.049808,0,0,-0.6,658,1,68,82,0,-0.7,2733,1,0,-0.9,1,8
"1737",20,1,1,57,1,0.049808,0,0,-0.7,825,1,82,68,0,-0.6,2735,1,1,0.6,0,8
"1738",20,1,1,58,1,0.049808,1,1,0.8,1278,1,92,92,1,0.8,2963,1,0,-0.8,0,8
"1739",20,1,1,59,1,0.049808,0,0,-0.9,1633,1,98,98,0,-0.9,3553,1,0,-0.7,1,8
"1740",20,1,1,60,1,0.049808,1,0,-0.6,665,0,28,28,0,-0.6,2440,0,1,0.6,1,8
"1741",20,1,1,61,1,0.049808,1,1,0.7,878,1,82,92,1,0.8,2703,1,1,0.6,1,8
"1742",20,1,1,62,1,0.049808,0,0,-0.6,882,1,68,82,0,-0.7,2593,1,0,-0.7,1,8
"1743",20,1,1,63,1,0.049808,0,0,-0.9,1137,1,98,98,0,-0.9,3017,1,1,0.9,0,8
"1744",20,1,1,64,1,0.049808,0,0,-1,1117,1,100,100,0,-1,2577,1,0,-1,1,8
"1745",20,1,1,65,1,0.049808,1,1,0.8,1118,1,92,92,1,0.8,3168,1,1,0.8,1,8
"1746",20,1,1,66,1,0.049808,0,0,-1,1884,1,100,100,0,-1,3549,1,1,0.8,0,8
"1747",20,1,1,67,1,0.049808,1,1,0.9,1686,1,98,98,1,0.9,3342,1,1,0.9,1,8
"1748",20,1,1,68,1,0.049808,1,1,0.7,709,1,82,82,1,0.7,2359,1,1,0.8,1,8
"1749",20,1,1,69,1,0.049808,0,0,-0.9,1258,1,98,100,0,-1,3213,1,0,-0.6,1,8
"1750",20,1,1,70,1,0.049808,1,1,1,1531,1,100,100,1,1,4736,1,1,0.9,1,8
"1751",20,1,1,71,1,0.049808,0,0,-0.7,1062,1,82,82,0,-0.7,2677,1,1,0.7,0,8
"1752",20,1,1,72,1,0.049808,1,1,0.9,1138,1,98,98,1,0.9,3538,1,0,-0.6,0,8
"1753",20,1,1,73,1,0.049808,1,1,1,1401,1,100,100,1,1,3006,1,0,-0.6,0,8
